call_id,caller_id,callee_id,call_timestamp,call_duration_sec,is_spoofed_number,call_frequency_24h
CALL0006147,+918318531111,+919697050074,2024-05-01 22:00:00,79,0,2
CALL0006148,+918915583516,+918036957707,2024-06-06 00:00:00,56,0,2
CALL0006149,+918936764769,+918905147640,2024-06-07 19:00:00,241,0,3
CALL0006150,+918828095292,+917342638525,2024-06-26 07:00:00,379,0,1
CALL0006151,+919043109218,+917906950905,2024-06-30 09:00:00,79,0,1
CALL0006152,+919455438263,+919937340141,2024-12-04 14:00:00,99,0,3
CALL0006153,+919531741517,+918313718687,2024-05-16 20:00:00,27,0,2
CALL0006154,+917457393848,+919395728640,2024-08-03 03:00:00,157,0,3
CALL0006155,+917754699966,+917522096614,2024-07-18 07:00:00,336,0,1
CALL0006156,+918179457611,+918710302446,2024-08-11 18:00:00,181,0,2
CALL0006157,+919811893146,+917662144087,2024-06-05 18:00:00,97,0,2
CALL0006158,+918551144918,+917434117738,2024-05-21 15:00:00,16,0,1
CALL0006159,+917217106818,+918687116294,2024-07-27 00:00:00,125,0,1
CALL0006160,+919394518089,+917390973056,2024-08-20 01:00:00,335,0,3
CALL0006161,+919939863752,+917677239770,2024-09-23 21:00:00,72,0,3
CALL0006162,+919723149525,+918697147809,2024-11-27 08:00:00,38,0,3
CALL0006163,+918727010876,+917180672668,2024-07-21 04:00:00,76,0,1
CALL0006164,+918520965742,+918329409918,2024-10-09 01:00:00,76,0,3
CALL0006165,+919461992679,+918602711453,2024-01-14 22:00:00,329,0,1
CALL0006166,+919433552498,+917454285700,2024-10-07 14:00:00,333,0,2
CALL0006167,+918534929276,+918219477886,2024-03-23 11:00:00,76,0,2
CALL0006168,+918178943506,+919111020757,2024-11-18 14:00:00,241,0,3
CALL0006169,+917029251922,+917507903267,2024-06-08 22:00:00,79,0,1
CALL0006170,+918427088025,+917485538394,2024-03-03 10:00:00,388,0,1
CALL0006171,+919651976612,+919024316291,2024-02-23 07:00:00,18,0,3
CALL0006172,+919518376274,+919912903878,2024-05-25 02:00:00,67,0,2
CALL0006173,+919948864088,+917289973387,2024-05-18 13:00:00,393,0,2
CALL0006174,+917229831976,+918318256925,2024-02-01 07:00:00,118,0,3
CALL0006175,+919156996349,+918721465581,2024-02-28 01:00:00,371,0,1
CALL0006176,+917447344032,+918708819845,2024-09-17 21:00:00,60,0,2
CALL0006177,+917186896229,+917215351233,2024-02-16 15:00:00,13,0,2
CALL0006178,+917527201519,+918104598583,2024-05-31 08:00:00,398,0,1
CALL0006179,+918869112690,+917363257103,2024-07-01 15:00:00,250,0,1
CALL0006180,+919330478248,+919003105231,2024-12-08 18:00:00,62,0,2
CALL0006181,+918861662197,+918399624164,2024-07-03 13:00:00,132,0,3
CALL0006182,+917524779317,+917954307065,2024-07-04 17:00:00,157,0,1
CALL0006183,+918077777688,+918845890616,2024-01-28 12:00:00,222,0,2
CALL0006184,+917243444028,+919133702594,2024-02-25 18:00:00,23,0,1
CALL0006185,+918927871793,+918596111374,2024-03-24 01:00:00,157,0,2
CALL0006186,+918898482170,+917223975681,2024-11-03 07:00:00,353,0,1
CALL0006187,+917595585419,+917575866109,2024-03-11 11:00:00,313,0,1
CALL0006188,+918045199109,+919151968722,2024-01-11 18:00:00,292,0,2
CALL0006189,+919296910342,+917366830543,2024-04-28 19:00:00,302,0,3
CALL0006190,+919129981964,+919984662402,2024-10-15 02:00:00,215,0,1
CALL0006191,+918736440699,+918952424806,2024-04-26 14:00:00,177,0,2
CALL0006192,+918150482276,+919054733973,2024-07-29 12:00:00,25,0,3
CALL0006193,+919792021425,+918025292022,2024-03-23 11:00:00,83,0,1
CALL0006194,+918052649641,+919635210993,2024-02-27 04:00:00,24,0,2
CALL0006195,+918986714029,+918958398132,2024-08-22 11:00:00,277,0,1
CALL0006196,+918653853451,+919313926949,2024-07-16 07:00:00,106,0,3
CALL0006197,+918046846457,+917435952956,2024-09-30 13:00:00,224,0,3
CALL0006198,+919673510591,+919748144476,2024-06-11 11:00:00,258,0,1
CALL0006199,+917545554488,+918426390503,2024-07-30 08:00:00,284,0,2
CALL0006200,+919858679783,+917992369643,2024-10-24 11:00:00,319,0,2
CALL0006201,+918223334138,+917345661835,2024-03-19 16:00:00,347,0,2
CALL0006202,+918507050487,+918595493340,2024-10-28 19:00:00,315,0,2
CALL0006203,+917266928204,+917008810948,2024-07-08 08:00:00,387,0,2
CALL0006204,+918236142425,+918027165838,2024-09-12 12:00:00,76,0,3
CALL0006205,+917917443974,+918991599416,2024-04-06 08:00:00,244,0,3
CALL0006206,+918925853236,+917571601697,2024-03-25 10:00:00,248,0,1
CALL0006207,+917493046254,+918489702114,2024-02-17 21:00:00,52,0,3
CALL0006208,+919597036525,+918936808239,2024-02-26 02:00:00,306,0,1
CALL0006209,+919324609571,+917789629835,2024-09-19 13:00:00,276,0,3
CALL0006210,+918004899172,+919192843815,2024-04-07 13:00:00,183,0,3
CALL0006211,+917108804793,+917634934834,2024-03-31 13:00:00,391,0,3
CALL0006212,+918638642053,+919727748072,2024-01-27 12:00:00,298,0,2
CALL0006213,+917436301146,+919148209535,2024-10-07 15:00:00,132,0,2
CALL0006214,+919880573897,+917375021146,2024-12-06 13:00:00,283,0,1
CALL0006215,+918890527936,+919844111871,2024-05-22 15:00:00,283,0,2
CALL0006216,+918115903282,+917620665998,2024-10-27 19:00:00,242,0,1
CALL0006217,+917118874784,+918351585573,2024-07-12 15:00:00,243,0,2
CALL0006218,+917024895375,+919835700122,2024-04-05 01:00:00,269,0,2
CALL0006219,+917706942843,+918546333449,2024-12-20 01:00:00,114,0,2
CALL0006220,+919942555127,+918224546017,2024-05-29 16:00:00,79,0,1
CALL0006221,+918342035323,+917342627762,2024-04-18 14:00:00,240,0,1
CALL0006222,+918711080329,+919491110236,2024-09-19 11:00:00,283,0,1
CALL0006223,+919028199489,+918386445658,2024-07-25 01:00:00,362,0,2
CALL0006224,+917991237762,+918262176584,2024-01-06 14:00:00,89,0,1
CALL0006225,+918663324260,+918077777688,2024-11-19 06:00:00,80,0,1
CALL0006226,+917287284671,+917267778291,2024-04-12 08:00:00,115,0,2
CALL0006227,+917776688815,+918157693483,2024-06-20 06:00:00,25,0,1
CALL0006228,+919339746965,+919811722759,2024-06-04 17:00:00,196,0,1
CALL0006229,+919375333879,+917122540546,2024-03-16 11:00:00,10,0,1
CALL0006230,+919212697955,+918039894077,2024-01-18 18:00:00,62,0,2
CALL0006231,+918807733885,+918482153830,2024-09-19 16:00:00,75,0,3
CALL0006232,+917679808425,+917312144246,2024-05-05 23:00:00,336,0,3
CALL0006233,+917319085012,+918430881585,2024-01-24 06:00:00,399,0,3
CALL0006234,+917137548263,+917802002295,2024-02-29 05:00:00,280,0,2
CALL0006235,+919979010392,+917342627762,2024-07-06 05:00:00,267,0,3
CALL0006236,+918903150664,+917426507513,2024-01-10 23:00:00,223,0,3
CALL0006237,+917216376362,+917493335101,2024-09-24 14:00:00,273,0,2
CALL0006238,+918196414729,+919160273529,2024-07-15 23:00:00,212,0,3
CALL0006239,+917735325512,+918827039439,2024-02-28 16:00:00,304,0,1
CALL0006240,+919461498904,+918413636027,2024-02-23 09:00:00,83,0,2
CALL0006241,+917959613494,+917267302188,2024-09-13 21:00:00,131,0,2
CALL0006242,+919925835534,+918707171904,2024-01-28 05:00:00,312,0,1
CALL0006243,+917519572107,+917953829913,2024-04-30 06:00:00,374,0,1
CALL0006244,+917447344032,+919884049458,2024-04-14 21:00:00,76,0,3
CALL0006245,+919263690211,+917990857771,2024-10-13 01:00:00,205,0,3
CALL0006246,+919323448986,+918555814766,2024-03-20 18:00:00,304,0,1
CALL0006247,+918206177152,+919749252456,2024-06-01 16:00:00,188,0,3
CALL0006248,+919682939965,+919262383961,2024-08-15 11:00:00,200,0,2
CALL0006249,+919422470309,+919390031133,2024-09-06 04:00:00,78,0,2
CALL0006250,+917837888939,+917865040899,2024-01-11 07:00:00,33,0,1
CALL0006251,+918923552120,+919491110236,2024-07-27 14:00:00,337,0,3
CALL0006252,+917785332384,+918241287475,2024-12-17 16:00:00,15,0,1
CALL0006253,+919318000495,+919340556203,2024-02-15 07:00:00,199,0,2
CALL0006254,+919352526372,+918578338536,2024-09-09 09:00:00,239,0,1
CALL0006255,+917985946308,+917050868978,2024-12-06 17:00:00,309,0,3
CALL0006256,+917399930661,+917010247560,2024-06-26 18:00:00,189,0,3
CALL0006257,+919643365243,+918838359266,2024-05-14 04:00:00,314,0,2
CALL0006258,+919700856441,+918870942080,2024-11-08 04:00:00,107,0,1
CALL0006259,+917201361667,+919006306623,2024-05-02 16:00:00,111,0,3
CALL0006260,+919649059727,+918827509427,2024-06-10 13:00:00,328,0,1
CALL0006261,+919192843815,+918505323238,2024-10-03 07:00:00,114,0,2
CALL0006262,+919244711953,+917375482968,2024-05-08 12:00:00,83,0,1
CALL0006263,+917137548263,+919571114180,2024-11-26 20:00:00,31,0,2
CALL0006264,+917500958420,+919249945232,2024-04-03 04:00:00,371,0,2
CALL0006265,+919792021425,+917018411732,2024-07-23 02:00:00,313,0,2
CALL0006266,+918914457419,+918157797343,2024-12-29 22:00:00,201,0,1
CALL0006267,+919363524203,+917653672025,2024-04-20 20:00:00,238,0,2
CALL0006268,+917316312658,+918772454972,2024-11-21 12:00:00,359,0,3
CALL0006269,+918675608406,+919800383500,2024-10-20 00:00:00,328,0,3
CALL0006270,+917430835465,+917402768704,2024-09-14 02:00:00,47,0,3
CALL0006271,+919172263415,+919649046560,2024-09-13 07:00:00,50,0,1
CALL0006272,+918926642740,+918379776654,2024-04-03 12:00:00,91,0,1
CALL0006273,+917834096374,+917469109870,2024-06-01 22:00:00,129,0,2
CALL0006274,+918052649641,+918170168473,2024-05-13 13:00:00,256,0,1
CALL0006275,+917862128006,+918015193864,2024-05-15 00:00:00,24,0,1
CALL0006276,+919579886889,+919870273318,2024-05-16 12:00:00,318,0,1
CALL0006277,+918671401806,+917830939979,2024-04-07 15:00:00,335,0,1
CALL0006278,+918983639944,+918845769418,2024-08-21 13:00:00,291,0,3
CALL0006279,+919472711813,+919168246506,2024-02-09 23:00:00,206,0,2
CALL0006280,+918744138529,+917869149683,2024-05-14 06:00:00,197,0,2
CALL0006281,+918521072154,+918857703808,2024-07-07 12:00:00,196,0,1
CALL0006282,+919852692942,+918864283632,2024-06-21 07:00:00,227,0,1
CALL0006283,+917931086379,+917783927082,2024-04-25 00:00:00,339,0,3
CALL0006284,+918187847190,+919942555127,2024-06-16 00:00:00,266,0,2
CALL0006285,+919503235190,+918221283771,2024-11-04 11:00:00,62,0,3
CALL0006286,+919336884385,+919148209535,2024-03-10 07:00:00,42,0,2
CALL0006287,+919656620273,+918046846457,2024-12-18 13:00:00,69,0,2
CALL0006288,+919681222521,+917759673813,2024-07-31 08:00:00,381,0,3
CALL0006289,+917786876399,+918986714029,2024-11-28 06:00:00,326,0,2
CALL0006290,+917431318752,+918416261435,2024-12-18 10:00:00,19,0,3
CALL0006291,+918148100051,+918495311564,2024-05-27 22:00:00,113,0,2
CALL0006292,+917978434494,+917839559974,2024-06-20 08:00:00,28,0,2
CALL0006293,+917990857771,+919536218878,2024-08-08 00:00:00,137,0,2
CALL0006294,+919734500374,+918346035971,2024-05-11 20:00:00,48,0,2
CALL0006295,+917522096614,+919101853349,2024-08-14 21:00:00,251,0,2
CALL0006296,+917844387254,+917662144087,2024-03-18 00:00:00,163,0,1
CALL0006297,+917372087520,+919592793807,2024-11-09 09:00:00,137,0,3
CALL0006298,+919191785369,+917743508917,2024-10-17 14:00:00,90,0,3
CALL0006299,+917382400664,+917111649943,2024-04-18 13:00:00,86,0,3
CALL0006300,+918302903318,+918108377524,2024-09-01 13:00:00,301,0,1
CALL0006301,+919835417213,+918426390503,2024-08-28 18:00:00,351,0,2
CALL0006302,+918493139211,+919981881090,2024-08-01 05:00:00,129,0,2
CALL0006303,+918633560563,+918275900700,2024-11-20 14:00:00,395,0,3
CALL0006304,+919042166778,+919565259704,2024-07-02 20:00:00,350,0,2
CALL0006305,+919666114780,+919043109218,2024-01-19 03:00:00,171,0,1
CALL0006306,+919457791428,+918807876590,2024-07-19 11:00:00,225,0,3
CALL0006307,+917243292248,+917682098632,2024-05-08 17:00:00,116,0,1
CALL0006308,+917634353451,+919634779108,2024-05-17 01:00:00,224,0,1
CALL0006309,+918860090864,+919749226497,2024-01-30 20:00:00,359,0,3
CALL0006310,+917266822077,+918046846457,2024-02-11 00:00:00,37,0,1
CALL0006311,+919256106593,+918922252833,2024-03-04 09:00:00,291,0,1
CALL0006312,+917457393848,+918672970267,2024-01-02 23:00:00,396,0,3
CALL0006313,+919201932070,+919132986265,2024-08-24 01:00:00,150,0,2
CALL0006314,+918783448399,+919214094964,2024-07-12 12:00:00,204,0,2
CALL0006315,+917154549660,+919337765517,2024-08-29 05:00:00,314,0,3
CALL0006316,+917111649943,+917679808425,2024-04-12 00:00:00,36,0,3
CALL0006317,+917026898108,+917774197649,2024-12-03 21:00:00,137,0,3
CALL0006318,+919955494522,+917105154802,2024-06-04 08:00:00,182,0,1
CALL0006319,+919711008652,+919381760480,2024-02-02 16:00:00,252,0,1
CALL0006320,+917529699872,+918018880406,2024-09-06 11:00:00,357,0,2
CALL0006321,+919667096954,+917503230293,2024-06-30 02:00:00,157,0,3
CALL0006322,+918423746057,+919253297763,2024-01-06 21:00:00,90,0,1
CALL0006323,+919361749060,+918227142684,2024-02-14 11:00:00,358,0,3
CALL0006324,+919360110292,+917116732917,2024-07-08 13:00:00,201,0,1
CALL0006325,+919352915703,+919235653052,2024-06-22 15:00:00,131,0,3
CALL0006326,+918683744537,+918959855119,2024-09-24 05:00:00,28,0,3
CALL0006327,+918361230552,+919622271675,2024-06-12 12:00:00,103,0,1
CALL0006328,+918638311715,+917544838974,2024-01-12 01:00:00,385,0,2
CALL0006329,+919249945232,+919363560092,2024-05-05 01:00:00,91,0,3
CALL0006330,+918870550237,+918257072259,2024-05-22 15:00:00,146,0,3
CALL0006331,+919570141243,+919324609571,2024-09-27 16:00:00,391,0,1
CALL0006332,+919666114780,+918328519758,2024-04-13 00:00:00,260,0,1
CALL0006333,+919025825636,+918798203717,2024-07-02 04:00:00,94,0,2
CALL0006334,+919656620273,+918729212275,2024-06-28 20:00:00,398,0,3
CALL0006335,+918737871745,+917172695722,2024-04-29 12:00:00,201,0,2
CALL0006336,+918147898503,+917099435257,2024-10-01 18:00:00,152,0,2
CALL0006337,+918917299850,+917689307759,2024-10-24 18:00:00,25,0,3
CALL0006338,+919212697955,+918936764769,2024-11-12 13:00:00,43,0,3
CALL0006339,+919256139027,+918149810918,2024-08-11 01:00:00,324,0,2
CALL0006340,+919692587452,+917106932756,2024-06-14 14:00:00,84,0,2
CALL0006341,+918096823381,+917147934211,2024-09-18 11:00:00,197,0,2
CALL0006342,+919177913336,+917378301455,2024-12-03 04:00:00,175,0,3
CALL0006343,+919935166386,+918638642053,2024-11-11 01:00:00,371,0,1
CALL0006344,+919936479343,+917782761634,2024-09-19 19:00:00,360,0,3
CALL0006345,+917232043873,+918744156773,2024-07-09 20:00:00,193,0,2
CALL0006346,+918503041567,+917542162245,2024-08-23 08:00:00,379,0,3
CALL0006347,+918442892727,+919305812668,2024-01-27 07:00:00,84,0,1
CALL0006348,+919394518089,+918796678209,2024-09-10 08:00:00,201,0,2
CALL0006349,+917783927082,+918733786264,2024-11-10 03:00:00,23,0,1
CALL0006350,+919635210993,+918018304146,2024-07-20 18:00:00,201,0,1
CALL0006351,+919827917808,+919943943873,2024-07-26 18:00:00,367,0,3
CALL0006352,+919564157340,+918890527936,2024-05-29 15:00:00,166,0,3
CALL0006353,+918733786264,+918934393295,2024-04-19 16:00:00,301,0,1
CALL0006354,+919356818732,+917458565318,2024-10-20 21:00:00,349,0,1
CALL0006355,+918641309430,+919230281878,2024-12-16 17:00:00,73,0,2
CALL0006356,+918121574412,+918331806128,2024-11-23 04:00:00,12,0,3
CALL0006357,+919148209535,+917992369643,2024-03-31 07:00:00,39,0,2
CALL0006358,+919343140526,+919896173413,2024-02-21 20:00:00,71,0,3
CALL0006359,+919152420043,+918854739500,2024-06-16 19:00:00,302,0,3
CALL0006360,+919808616609,+917711064491,2024-12-13 19:00:00,70,0,3
CALL0006361,+918444790966,+918324494796,2024-08-16 08:00:00,87,0,2
CALL0006362,+918595493340,+919245611614,2024-02-21 10:00:00,16,0,2
CALL0006363,+919310719122,+918056330356,2024-05-24 02:00:00,350,0,3
CALL0006364,+919811893146,+919949266792,2024-09-21 20:00:00,360,0,1
CALL0006365,+918553653722,+919272704669,2024-04-28 14:00:00,256,0,2
CALL0006366,+917064001479,+918023898015,2024-07-21 01:00:00,103,0,2
CALL0006367,+917723947926,+918279560537,2024-11-05 07:00:00,33,0,2
CALL0006368,+917540967814,+918977018447,2024-10-11 00:00:00,243,0,2
CALL0006369,+918485573946,+918056409291,2024-07-31 17:00:00,199,0,1
CALL0006370,+918398427475,+917073415716,2024-08-25 21:00:00,370,0,2
CALL0006371,+919296910342,+917385380459,2024-06-03 22:00:00,327,0,2
CALL0006372,+917737572146,+918435999242,2024-12-02 12:00:00,192,0,3
CALL0006373,+917774197649,+918063299174,2024-06-25 16:00:00,159,0,2
CALL0006374,+919720712378,+917064560262,2024-06-07 13:00:00,74,0,1
CALL0006375,+919552938643,+917519062435,2024-01-02 13:00:00,118,0,2
CALL0006376,+918752778614,+917723947926,2024-11-06 08:00:00,259,0,1
CALL0006377,+918771837244,+918828104597,2024-01-12 04:00:00,96,0,1
CALL0006378,+918546333449,+918565185585,2024-11-11 03:00:00,367,0,1
CALL0006379,+918434904147,+918678744236,2024-03-18 07:00:00,318,0,1
CALL0006380,+919981881090,+918155803806,2024-06-01 14:00:00,145,0,3
CALL0006381,+917954375250,+919461992679,2024-04-10 22:00:00,232,0,2
CALL0006382,+917418834391,+919769914452,2024-03-11 14:00:00,209,0,3
CALL0006383,+918934393295,+917064001479,2024-05-25 03:00:00,215,0,1
CALL0006384,+917328940794,+919972016795,2024-04-21 15:00:00,138,0,1
CALL0006385,+917917443974,+918508841480,2024-02-27 15:00:00,60,0,3
CALL0006386,+918710224509,+918018880406,2024-03-13 08:00:00,97,0,1
CALL0006387,+918443684495,+917023325200,2024-01-19 12:00:00,185,0,3
CALL0006388,+917216478238,+918727010876,2024-10-01 19:00:00,123,0,2
CALL0006389,+917271208490,+917887272176,2024-09-02 03:00:00,32,0,1
CALL0006390,+918556438749,+918172732403,2024-05-06 08:00:00,46,0,3
CALL0006391,+917683783961,+917806856561,2024-05-13 10:00:00,173,0,2
CALL0006392,+918670012123,+919764628821,2024-08-21 13:00:00,107,0,2
CALL0006393,+919232090139,+918329366992,2024-09-10 19:00:00,291,0,1
CALL0006394,+917797544111,+917457479888,2024-02-21 20:00:00,41,0,2
CALL0006395,+917796949552,+918688345636,2024-06-18 19:00:00,329,0,3
CALL0006396,+917800802325,+917409215332,2024-05-24 01:00:00,344,0,2
CALL0006397,+918938360856,+919751787759,2024-11-11 21:00:00,168,0,1
CALL0006398,+918133777627,+918148100051,2024-08-07 06:00:00,126,0,2
CALL0006399,+917495925942,+919626970265,2024-06-06 00:00:00,200,0,1
CALL0006400,+917663728215,+918040672228,2024-07-22 16:00:00,225,0,3
CALL0006401,+919733721524,+918378208696,2024-11-27 13:00:00,219,0,2
CALL0006402,+917258461081,+919618484696,2024-03-30 12:00:00,153,0,1
CALL0006403,+919006306623,+919584488779,2024-10-27 11:00:00,147,0,2
CALL0006404,+917881197446,+918178943506,2024-11-15 12:00:00,354,0,3
CALL0006405,+917667583404,+919119303263,2024-09-29 04:00:00,135,0,2
CALL0006406,+917215351233,+919181032458,2024-02-23 06:00:00,291,0,1
CALL0006407,+917724864651,+917787870467,2024-03-08 03:00:00,120,0,2
CALL0006408,+917435326535,+917992369643,2024-07-08 09:00:00,365,0,2
CALL0006409,+917593459607,+917133063088,2024-08-24 09:00:00,282,0,2
CALL0006410,+918513804828,+918890527936,2024-12-28 20:00:00,331,0,1
CALL0006411,+919271402917,+917409215332,2024-12-25 00:00:00,263,0,2
CALL0006412,+918471731248,+917432921130,2024-05-17 08:00:00,213,0,1
CALL0006413,+917103235302,+917168825959,2024-06-14 17:00:00,179,0,1
CALL0006414,+919055166882,+918665943211,2024-02-07 08:00:00,37,0,1
CALL0006415,+918631199344,+918334577945,2024-12-06 01:00:00,10,0,1
CALL0006416,+917485538394,+918381061499,2024-08-15 19:00:00,80,0,3
CALL0006417,+919152083196,+917796949552,2024-07-08 08:00:00,239,0,2
CALL0006418,+918928517156,+917153480644,2024-07-16 23:00:00,92,0,3
CALL0006419,+917737572146,+918901969306,2024-07-25 01:00:00,357,0,2
CALL0006420,+918049017268,+919259223479,2024-06-25 02:00:00,64,0,3
CALL0006421,+917551085324,+917301153830,2024-08-21 21:00:00,125,0,1
CALL0006422,+917290991551,+917814590557,2024-07-26 10:00:00,234,0,1
CALL0006423,+918376102786,+918852044967,2024-04-04 02:00:00,347,0,3
CALL0006424,+919180816654,+919466007364,2024-05-20 06:00:00,368,0,1
CALL0006425,+917215619506,+917742541990,2024-01-31 07:00:00,247,0,2
CALL0006426,+919220745891,+918186919540,2024-08-30 06:00:00,322,0,3
CALL0006427,+917522096614,+919273048964,2024-04-03 19:00:00,90,0,3
CALL0006428,+917660393831,+918549813506,2024-08-15 00:00:00,340,0,3
CALL0006429,+918498045861,+917226182940,2024-11-26 12:00:00,260,0,1
CALL0006430,+919154360994,+918045406339,2024-01-15 02:00:00,248,0,1
CALL0006431,+917830247811,+917247669226,2024-04-22 21:00:00,145,0,1
CALL0006432,+919261137716,+919518376274,2024-11-03 11:00:00,221,0,2
CALL0006433,+918724600424,+919632277227,2024-05-17 11:00:00,142,0,2
CALL0006434,+918977018447,+917780534826,2024-02-15 20:00:00,253,0,3
CALL0006435,+918085239224,+918679539051,2024-11-15 14:00:00,326,0,1
CALL0006436,+917817666224,+918730320644,2024-04-27 09:00:00,196,0,1
CALL0006437,+917718912953,+919427465438,2024-07-13 14:00:00,32,0,1
CALL0006438,+917817130515,+918069784796,2024-09-08 09:00:00,397,0,1
CALL0006439,+919263690211,+917776688815,2024-05-11 05:00:00,393,0,3
CALL0006440,+918962739459,+919874611576,2024-08-01 01:00:00,287,0,2
CALL0006441,+919988503714,+919067313473,2024-01-19 17:00:00,22,0,2
CALL0006442,+919020653899,+919099754332,2024-06-06 03:00:00,79,0,2
CALL0006443,+919201932070,+919880573897,2024-07-10 00:00:00,159,0,2
CALL0006444,+918618177647,+917287984019,2024-08-15 09:00:00,151,0,2
CALL0006445,+917081220053,+919074260135,2024-10-19 09:00:00,292,0,1
CALL0006446,+919974546940,+919277217660,2024-04-25 18:00:00,197,0,3
CALL0006447,+919839183551,+917342999385,2024-09-06 23:00:00,386,0,1
CALL0006448,+918104598583,+919076186128,2024-08-31 20:00:00,306,0,3
CALL0006449,+917509377409,+917202746095,2024-09-29 00:00:00,375,0,3
CALL0006450,+918429363223,+919168648210,2024-08-03 09:00:00,166,0,1
CALL0006451,+919136361218,+917363257103,2024-01-18 22:00:00,64,0,3
CALL0006452,+918128387403,+917549140189,2024-04-20 10:00:00,340,0,3
CALL0006453,+918141329092,+917952434250,2024-12-24 22:00:00,229,0,2
CALL0006454,+919375768268,+917418780244,2024-07-02 07:00:00,144,0,1
CALL0006455,+917516345495,+919940007671,2024-08-02 15:00:00,382,0,1
CALL0006456,+917141389755,+917782761634,2024-06-14 04:00:00,286,0,2
CALL0006457,+918146020883,+918088674318,2024-09-18 17:00:00,390,0,3
CALL0006458,+919556565597,+918662864406,2024-08-03 05:00:00,167,0,3
CALL0006459,+917115993340,+918758603669,2024-01-06 20:00:00,307,0,3
CALL0006460,+917826503417,+919971567153,2024-05-08 00:00:00,208,0,3
CALL0006461,+917820467588,+917328940794,2024-06-05 19:00:00,369,0,2
CALL0006462,+919315975918,+917010673789,2024-07-11 00:00:00,45,0,1
CALL0006463,+918018880406,+917187594112,2024-09-28 06:00:00,377,0,3
CALL0006464,+919556565597,+918206177152,2024-08-03 19:00:00,114,0,2
CALL0006465,+919289693797,+918567216108,2024-10-25 03:00:00,336,0,1
CALL0006466,+917818453480,+918598684591,2024-03-16 08:00:00,327,0,3
CALL0006467,+917423535422,+919531741517,2024-10-01 13:00:00,26,0,2
CALL0006468,+917418443349,+919363524203,2024-11-15 00:00:00,64,0,2
CALL0006469,+917462368340,+918623219916,2024-05-28 06:00:00,396,0,1
CALL0006470,+917492711016,+919667096954,2024-02-08 19:00:00,61,0,1
CALL0006471,+917401377951,+919553713288,2024-07-13 21:00:00,391,0,2
CALL0006472,+917789977111,+918060998960,2024-05-19 08:00:00,37,0,3
CALL0006473,+918861662197,+918062081362,2024-02-29 16:00:00,22,0,1
CALL0006474,+919010559688,+919099446917,2024-09-05 04:00:00,386,0,1
CALL0006475,+919797914625,+918336513454,2024-12-17 03:00:00,332,0,1
CALL0006476,+919053994990,+919690675184,2024-05-11 05:00:00,245,0,1
CALL0006477,+919330790843,+917831915271,2024-10-18 03:00:00,166,0,2
CALL0006478,+918262313517,+918297844106,2024-02-21 14:00:00,384,0,3
CALL0006479,+917265177311,+919935166386,2024-05-23 20:00:00,316,0,3
CALL0006480,+917216650301,+918703151880,2024-11-04 00:00:00,66,0,3
CALL0006481,+917219956734,+919736588886,2024-10-14 13:00:00,290,0,2
CALL0006482,+917411175459,+919589490394,2024-12-11 16:00:00,297,0,1
CALL0006483,+919845215049,+917195442381,2024-01-22 10:00:00,352,0,1
CALL0006484,+918829164395,+917563175691,2024-01-02 04:00:00,213,0,2
CALL0006485,+917603753540,+917869149683,2024-04-07 03:00:00,329,0,1
CALL0006486,+919576797908,+917814590557,2024-10-25 00:00:00,318,0,2
CALL0006487,+917668567963,+918880461950,2024-05-28 06:00:00,317,0,3
CALL0006488,+918661057607,+918376102786,2024-10-11 16:00:00,116,0,1
CALL0006489,+919661608957,+919499884424,2024-03-04 19:00:00,217,0,3
CALL0006490,+917555286697,+919471017509,2024-12-12 15:00:00,52,0,1
CALL0006491,+918073915642,+918951135845,2024-09-21 23:00:00,161,0,3
CALL0006492,+917731445397,+918028336736,2024-11-26 07:00:00,52,0,2
CALL0006493,+917520831080,+917959600315,2024-08-23 21:00:00,192,0,3
CALL0006494,+919559331845,+919769566876,2024-05-04 23:00:00,398,0,3
CALL0006495,+919893446781,+918898482170,2024-12-16 03:00:00,318,0,1
CALL0006496,+919449436330,+917519992545,2024-09-30 19:00:00,143,0,2
CALL0006497,+919047656531,+917431987068,2024-09-22 15:00:00,393,0,2
CALL0006498,+918732910605,+917048260243,2024-04-12 02:00:00,323,0,3
CALL0006499,+919259678475,+917689307759,2024-12-01 05:00:00,62,0,1
CALL0006500,+918121964659,+917926611084,2024-12-10 08:00:00,220,0,3
CALL0006501,+918920911580,+917122540546,2024-06-13 09:00:00,298,0,3
CALL0006502,+918474241191,+918386445658,2024-01-03 10:00:00,254,0,2
CALL0006503,+918999842897,+918578338536,2024-06-05 20:00:00,360,0,2
CALL0006504,+919863433035,+919896918354,2024-01-19 02:00:00,127,0,3
CALL0006505,+919360343087,+918844212711,2024-04-22 23:00:00,183,0,3
CALL0006506,+918106389133,+918105137057,2024-08-13 10:00:00,256,0,2
CALL0006507,+917890682048,+918193461406,2024-04-28 11:00:00,221,0,2
CALL0006508,+917782287037,+919498938942,2024-05-26 15:00:00,201,0,3
CALL0006509,+917522096614,+918247073472,2024-07-21 18:00:00,364,0,3
CALL0006510,+917383600148,+918426929880,2024-06-15 21:00:00,286,0,2
CALL0006511,+917776688815,+918058268012,2024-01-29 23:00:00,292,0,3
CALL0006512,+918599199184,+917364136945,2024-10-26 22:00:00,251,0,3
CALL0006513,+919908817044,+918724204062,2024-08-25 05:00:00,262,0,3
