report_id,victim_id,reported_account_id,reported_phone,complaint_timestamp,complaint_type,amount_lost,jurisdiction_state,jurisdiction_district,ncrb_category_code,evidence_attached
RPT0018662,VIC613344,ACC0043853,+918424479541,2024-06-27 21:00:00,counterfeit_currency,363.23,Delhi,Delhi_D3,NCRB-CC-03,1
RPT0018663,VIC590510,ACC0043856,+917002451542,2024-06-09 11:00:00,phishing,957.75,West Bengal,WestBengal_D2,NCRB-PH-04,1
RPT0018664,VIC710401,ACC0043857,+917369770596,2024-01-08 10:00:00,digital_arrest,553.89,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,1
RPT0018665,VIC165016,ACC0043863,+918626794335,2024-05-07 14:00:00,digital_arrest,186.22,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,1
RPT0018666,VIC516086,ACC0043870,+917048048736,2024-07-12 19:00:00,phishing,2919.49,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0018667,VIC144875,ACC0043874,+918342687383,2024-12-06 17:00:00,UPI_fraud,903.29,Telangana,Telangana_D1,NCRB-UPI-02,0
RPT0018668,VIC641597,ACC0043874,+918342687383,2024-06-27 09:00:00,digital_arrest,1476.01,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0018669,VIC328737,ACC0043874,+918342687383,2024-04-29 15:00:00,investment_scam,816.49,Telangana,Telangana_D1,NCRB-IS-05,1
RPT0018670,VIC174945,ACC0043874,+918342687383,2024-11-29 02:00:00,digital_arrest,822.06,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0018671,VIC635941,ACC0043875,+918772333451,2024-01-06 07:00:00,digital_arrest,172.02,Uttar Pradesh,UttarPradesh_D1,NCRB-DA-01,1
RPT0018672,VIC781254,ACC0043876,+918648575940,2024-04-09 01:00:00,digital_arrest,143.77,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0018673,VIC762294,ACC0043877,+917775795906,2024-10-31 04:00:00,phishing,185.39,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0018674,VIC445562,ACC0043879,+919218913816,2024-04-24 06:00:00,counterfeit_currency,309.82,Gujarat,Gujarat_D3,NCRB-CC-03,0
RPT0018675,VIC205219,ACC0043885,+917761628847,2024-10-04 19:00:00,digital_arrest,127.26,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0018676,VIC616067,ACC0043885,+917761628847,2024-04-01 04:00:00,phishing,258.59,Uttar Pradesh,UttarPradesh_D3,NCRB-PH-04,1
RPT0018677,VIC780089,ACC0043886,+917385816202,2024-12-09 02:00:00,counterfeit_currency,249.68,West Bengal,WestBengal_D1,NCRB-CC-03,1
RPT0018678,VIC955190,ACC0043893,+918930591191,2024-07-11 22:00:00,investment_scam,7540.87,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0018679,VIC987394,ACC0043893,+918930591191,2024-02-15 22:00:00,investment_scam,7762.96,Maharashtra,Maharashtra_D1,NCRB-IS-05,0
RPT0018680,VIC299128,ACC0043893,+918930591191,2024-01-19 07:00:00,investment_scam,5421.82,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0018681,VIC252612,ACC0043903,+919161185627,2024-10-31 09:00:00,UPI_fraud,212.97,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0018682,VIC255093,ACC0043910,+919962766594,2024-09-29 03:00:00,UPI_fraud,2493.52,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,0
RPT0018683,VIC298131,ACC0043912,+917238235342,2024-08-01 17:00:00,phishing,280.58,Gujarat,Gujarat_D3,NCRB-PH-04,1
RPT0018684,VIC826810,ACC0043914,+917218410156,2024-04-03 02:00:00,digital_arrest,268.2,Karnataka,Karnataka_D1,NCRB-DA-01,0
RPT0018685,VIC962449,ACC0043917,+918274614757,2024-11-28 23:00:00,digital_arrest,209.09,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0018686,VIC664566,ACC0043917,+918274614757,2024-03-03 09:00:00,digital_arrest,168.15,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0018687,VIC606328,ACC0043917,+918274614757,2024-11-03 07:00:00,digital_arrest,116.26,Andhra Pradesh,AndhraPradesh_D1,NCRB-DA-01,1
RPT0018688,VIC637724,ACC0043917,+918274614757,2024-11-24 08:00:00,counterfeit_currency,192.35,Andhra Pradesh,AndhraPradesh_D1,NCRB-CC-03,0
RPT0018689,VIC935825,ACC0043918,+919638646889,2024-02-17 10:00:00,counterfeit_currency,147.0,Tamil Nadu,TamilNadu_D3,NCRB-CC-03,1
RPT0018690,VIC320799,ACC0043919,+917599614542,2024-04-05 05:00:00,phishing,181.02,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0018691,VIC231142,ACC0043919,+917599614542,2024-09-30 13:00:00,counterfeit_currency,123.16,Maharashtra,Maharashtra_D3,NCRB-CC-03,1
RPT0018692,VIC537772,ACC0043920,+917222627678,2024-07-05 21:00:00,counterfeit_currency,199.18,Andhra Pradesh,AndhraPradesh_D3,NCRB-CC-03,1
RPT0018693,VIC689406,ACC0043925,+919572218657,2024-04-01 11:00:00,digital_arrest,1697.96,Gujarat,Gujarat_D1,NCRB-DA-01,0
RPT0018694,VIC616523,ACC0043926,+917236981442,2024-09-21 23:00:00,UPI_fraud,98.83,Delhi,Delhi_D3,NCRB-UPI-02,1
RPT0018695,VIC406037,ACC0043929,+917467099698,2024-10-01 17:00:00,counterfeit_currency,105.49,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0018696,VIC522936,ACC0043931,+919390484482,2024-11-29 21:00:00,digital_arrest,1480.35,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0018697,VIC753170,ACC0043932,+919031206940,2024-11-23 15:00:00,investment_scam,387.02,Telangana,Telangana_D3,NCRB-IS-05,0
RPT0018698,VIC989345,ACC0043932,+919031206940,2024-02-04 07:00:00,phishing,296.5,Telangana,Telangana_D3,NCRB-PH-04,0
RPT0018699,VIC480302,ACC0043934,+917541091755,2024-06-16 18:00:00,digital_arrest,302.41,Maharashtra,Maharashtra_D2,NCRB-DA-01,0
RPT0018700,VIC713354,ACC0043937,+919717157436,2024-08-14 23:00:00,investment_scam,817.33,Uttar Pradesh,UttarPradesh_D2,NCRB-IS-05,1
RPT0018701,VIC163656,ACC0043941,+917208653804,2024-02-15 10:00:00,investment_scam,490.32,Tamil Nadu,TamilNadu_D3,NCRB-IS-05,1
RPT0018702,VIC726235,ACC0043948,+918048923119,2024-04-26 01:00:00,counterfeit_currency,1377.37,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,0
RPT0018703,VIC473449,ACC0043948,+918048923119,2024-12-30 20:00:00,investment_scam,1098.91,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,1
RPT0018704,VIC407514,ACC0043948,+918048923119,2024-09-09 04:00:00,investment_scam,1344.58,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,1
RPT0018705,VIC833892,ACC0043954,+918665512533,2024-11-24 22:00:00,phishing,138.26,Delhi,Delhi_D2,NCRB-PH-04,1
RPT0018706,VIC589831,ACC0043958,+918650687972,2024-01-23 06:00:00,investment_scam,685.56,Telangana,Telangana_D3,NCRB-IS-05,0
RPT0018707,VIC885014,ACC0043958,+918650687972,2024-02-14 05:00:00,counterfeit_currency,1039.97,Telangana,Telangana_D3,NCRB-CC-03,1
RPT0018708,VIC739599,ACC0043958,+918650687972,2024-12-27 03:00:00,counterfeit_currency,621.97,Telangana,Telangana_D3,NCRB-CC-03,1
RPT0018709,VIC452059,ACC0043974,+917907039348,2024-08-05 06:00:00,digital_arrest,489.71,Delhi,Delhi_D2,NCRB-DA-01,1
RPT0018710,VIC834714,ACC0043975,+917685942341,2024-08-07 11:00:00,digital_arrest,162.04,Gujarat,Gujarat_D3,NCRB-DA-01,1
RPT0018711,VIC775292,ACC0043988,+918593093938,2024-02-05 14:00:00,digital_arrest,202.75,Uttar Pradesh,UttarPradesh_D3,NCRB-DA-01,1
RPT0018712,VIC341220,ACC0043988,+918593093938,2024-09-12 02:00:00,UPI_fraud,133.98,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0018713,VIC821151,ACC0043991,+918604987615,2024-11-21 23:00:00,counterfeit_currency,391.8,Tamil Nadu,TamilNadu_D3,NCRB-CC-03,1
RPT0018714,VIC372759,ACC0043992,+918075891418,2024-11-22 21:00:00,digital_arrest,4290.48,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0018715,VIC285987,ACC0044000,+919358528771,2024-03-14 08:00:00,digital_arrest,3346.41,Telangana,Telangana_D3,NCRB-DA-01,1
RPT0018716,VIC727975,ACC0044000,+919358528771,2024-04-14 12:00:00,digital_arrest,4430.13,Telangana,Telangana_D3,NCRB-DA-01,0
RPT0018717,VIC922601,ACC0044000,+919358528771,2024-06-25 23:00:00,digital_arrest,3586.07,Telangana,Telangana_D3,NCRB-DA-01,1
RPT0018718,VIC289348,ACC0044000,+919358528771,2024-10-13 18:00:00,UPI_fraud,3398.78,Telangana,Telangana_D3,NCRB-UPI-02,1
RPT0018719,VIC626781,ACC0044003,+918817377946,2024-11-29 06:00:00,UPI_fraud,192.49,Andhra Pradesh,AndhraPradesh_D1,NCRB-UPI-02,0
RPT0018720,VIC913537,ACC0044003,+918817377946,2024-04-19 17:00:00,phishing,116.56,Andhra Pradesh,AndhraPradesh_D1,NCRB-PH-04,1
RPT0018721,VIC462959,ACC0044012,+918286454096,2024-08-02 10:00:00,UPI_fraud,1897.79,Uttar Pradesh,UttarPradesh_D1,NCRB-UPI-02,1
RPT0018722,VIC523492,ACC0044012,+918286454096,2024-01-09 21:00:00,phishing,3116.17,Uttar Pradesh,UttarPradesh_D1,NCRB-PH-04,0
RPT0018723,VIC800888,ACC0044012,+918286454096,2024-09-16 07:00:00,digital_arrest,1430.7,Uttar Pradesh,UttarPradesh_D1,NCRB-DA-01,1
RPT0018724,VIC261698,ACC0044012,+918286454096,2024-12-21 12:00:00,phishing,2799.5,Uttar Pradesh,UttarPradesh_D1,NCRB-PH-04,1
RPT0018725,VIC864983,ACC0044015,+917207755990,2024-04-29 11:00:00,UPI_fraud,3559.78,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,1
RPT0018726,VIC505455,ACC0044027,+917298761984,2024-01-11 15:00:00,counterfeit_currency,530.17,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0018727,VIC614900,ACC0044027,+917298761984,2024-09-13 02:00:00,investment_scam,492.05,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,1
RPT0018728,VIC331510,ACC0044027,+917298761984,2024-07-06 12:00:00,investment_scam,817.23,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,1
RPT0018729,VIC598632,ACC0044043,+919937886513,2024-01-02 05:00:00,UPI_fraud,313.1,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0018730,VIC748039,ACC0044043,+919937886513,2024-05-20 03:00:00,counterfeit_currency,553.98,Karnataka,Karnataka_D1,NCRB-CC-03,0
RPT0018731,VIC484384,ACC0044051,+919439336060,2024-05-06 05:00:00,phishing,160.48,Uttar Pradesh,UttarPradesh_D2,NCRB-PH-04,1
RPT0018732,VIC560808,ACC0044053,+918301289457,2024-01-23 07:00:00,phishing,180.36,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0018733,VIC632814,ACC0044053,+918301289457,2024-05-06 14:00:00,UPI_fraud,158.64,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0018734,VIC487169,ACC0044062,+919029682411,2024-05-15 03:00:00,counterfeit_currency,1638.05,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0018735,VIC948966,ACC0044062,+919029682411,2024-10-17 08:00:00,phishing,2586.25,Maharashtra,Maharashtra_D1,NCRB-PH-04,0
RPT0018736,VIC601391,ACC0044063,+918285188056,2024-09-10 05:00:00,UPI_fraud,344.37,Telangana,Telangana_D3,NCRB-UPI-02,0
RPT0018737,VIC146870,ACC0044068,+918927332333,2024-02-09 22:00:00,UPI_fraud,280.71,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0018738,VIC890420,ACC0044073,+917401722853,2024-06-04 01:00:00,UPI_fraud,1700.01,Delhi,Delhi_D3,NCRB-UPI-02,1
RPT0018739,VIC373285,ACC0044082,+918359474482,2024-01-13 04:00:00,phishing,275.25,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,1
RPT0018740,VIC278407,ACC0044089,+919385111183,2024-12-23 21:00:00,UPI_fraud,218.57,Delhi,Delhi_D1,NCRB-UPI-02,1
RPT0018741,VIC448514,ACC0044091,+917659803838,2024-02-20 15:00:00,counterfeit_currency,51.6,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0018742,VIC317184,ACC0044096,+917057524766,2024-08-14 09:00:00,digital_arrest,140.53,West Bengal,WestBengal_D3,NCRB-DA-01,1
RPT0018743,VIC498710,ACC0044097,+919789040813,2024-12-26 09:00:00,counterfeit_currency,131.66,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0018744,VIC323520,ACC0044098,+918506272991,2024-04-09 14:00:00,UPI_fraud,2091.43,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0018745,VIC166696,ACC0044098,+918506272991,2024-04-28 00:00:00,digital_arrest,1834.39,Gujarat,Gujarat_D2,NCRB-DA-01,1
RPT0018746,VIC601259,ACC0044098,+918506272991,2024-05-02 11:00:00,UPI_fraud,3136.84,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0018747,VIC578360,ACC0044098,+918506272991,2024-11-17 17:00:00,phishing,2126.49,Gujarat,Gujarat_D2,NCRB-PH-04,0
RPT0018748,VIC774068,ACC0044098,+918506272991,2024-12-04 02:00:00,UPI_fraud,2936.01,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0018749,VIC356848,ACC0044107,+918573662306,2024-03-01 05:00:00,UPI_fraud,4714.16,Andhra Pradesh,AndhraPradesh_D3,NCRB-UPI-02,0
RPT0018750,VIC990297,ACC0044107,+918573662306,2024-03-04 13:00:00,counterfeit_currency,2661.04,Andhra Pradesh,AndhraPradesh_D3,NCRB-CC-03,1
RPT0018751,VIC638949,ACC0044111,+917899065256,2024-01-27 07:00:00,phishing,413.96,Rajasthan,Rajasthan_D1,NCRB-PH-04,1
RPT0018752,VIC306508,ACC0044126,+919084067598,2024-12-23 23:00:00,digital_arrest,3333.36,West Bengal,WestBengal_D2,NCRB-DA-01,0
RPT0018753,VIC354627,ACC0044128,+919852765893,2024-05-07 00:00:00,counterfeit_currency,4005.16,Andhra Pradesh,AndhraPradesh_D1,NCRB-CC-03,1
RPT0018754,VIC928931,ACC0044140,+917035466111,2024-01-15 22:00:00,UPI_fraud,100.28,Karnataka,Karnataka_D2,NCRB-UPI-02,0
RPT0018755,VIC856212,ACC0044149,+919701369011,2024-03-10 16:00:00,counterfeit_currency,162.24,Rajasthan,Rajasthan_D3,NCRB-CC-03,1
RPT0018756,VIC944051,ACC0044149,+919701369011,2024-02-24 17:00:00,counterfeit_currency,100.63,Rajasthan,Rajasthan_D3,NCRB-CC-03,0
RPT0018757,VIC702987,ACC0044152,+919003953553,2024-07-13 01:00:00,digital_arrest,409.64,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0018758,VIC929867,ACC0044159,+918275745881,2024-12-09 17:00:00,phishing,562.12,Telangana,Telangana_D3,NCRB-PH-04,1
RPT0018759,VIC880040,ACC0044162,+918201563380,2024-03-15 06:00:00,digital_arrest,153.08,Uttar Pradesh,UttarPradesh_D1,NCRB-DA-01,0
RPT0018760,VIC125457,ACC0044162,+918201563380,2024-05-08 07:00:00,investment_scam,107.59,Uttar Pradesh,UttarPradesh_D1,NCRB-IS-05,0
RPT0018761,VIC361422,ACC0044169,+919562465912,2024-01-15 21:00:00,investment_scam,122.43,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,1
RPT0018762,VIC436378,ACC0044172,+919531116670,2024-03-12 15:00:00,counterfeit_currency,950.03,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0018763,VIC120631,ACC0044177,+918411180568,2024-06-27 00:00:00,counterfeit_currency,191.83,Rajasthan,Rajasthan_D1,NCRB-CC-03,1
RPT0018764,VIC651960,ACC0044177,+918411180568,2024-02-03 13:00:00,digital_arrest,213.04,Rajasthan,Rajasthan_D1,NCRB-DA-01,1
RPT0018765,VIC196789,ACC0044178,+919098799443,2024-04-17 10:00:00,UPI_fraud,215.97,Delhi,Delhi_D3,NCRB-UPI-02,0
RPT0018766,VIC970561,ACC0044181,+919274752278,2024-11-05 13:00:00,phishing,95.42,Telangana,Telangana_D2,NCRB-PH-04,1
RPT0018767,VIC371127,ACC0044186,+919782286204,2024-01-15 14:00:00,digital_arrest,2385.6,Maharashtra,Maharashtra_D1,NCRB-DA-01,1
RPT0018768,VIC589197,ACC0044189,+919050660455,2024-12-27 16:00:00,digital_arrest,156.65,Maharashtra,Maharashtra_D3,NCRB-DA-01,1
RPT0018769,VIC174372,ACC0044194,+919254497523,2024-12-15 03:00:00,counterfeit_currency,1891.42,West Bengal,WestBengal_D1,NCRB-CC-03,1
RPT0018770,VIC172974,ACC0044194,+919254497523,2024-12-26 12:00:00,UPI_fraud,2011.33,West Bengal,WestBengal_D1,NCRB-UPI-02,0
RPT0018771,VIC329873,ACC0044196,+919742056116,2024-04-04 05:00:00,digital_arrest,233.88,Gujarat,Gujarat_D2,NCRB-DA-01,0
RPT0018772,VIC309684,ACC0044197,+917982209912,2024-09-05 02:00:00,UPI_fraud,102.04,Maharashtra,Maharashtra_D1,NCRB-UPI-02,1
RPT0018773,VIC100095,ACC0044199,+917932056075,2024-10-25 20:00:00,investment_scam,340.99,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0018774,VIC804794,ACC0044200,+917834990863,2024-10-19 16:00:00,counterfeit_currency,3719.94,Karnataka,Karnataka_D2,NCRB-CC-03,1
RPT0018775,VIC981278,ACC0044205,+919458675860,2024-09-07 08:00:00,phishing,296.1,Tamil Nadu,TamilNadu_D1,NCRB-PH-04,1
RPT0018776,VIC799342,ACC0044205,+919458675860,2024-11-25 16:00:00,phishing,293.88,Tamil Nadu,TamilNadu_D1,NCRB-PH-04,1
RPT0018777,VIC442806,ACC0044211,+917123911577,2024-12-08 09:00:00,phishing,770.45,West Bengal,WestBengal_D2,NCRB-PH-04,1
RPT0018778,VIC949475,ACC0044211,+917123911577,2024-10-06 08:00:00,counterfeit_currency,1033.35,West Bengal,WestBengal_D2,NCRB-CC-03,1
RPT0018779,VIC771927,ACC0044211,+917123911577,2024-08-09 20:00:00,UPI_fraud,1391.01,West Bengal,WestBengal_D2,NCRB-UPI-02,0
RPT0018780,VIC109784,ACC0044213,+917882638415,2024-08-27 13:00:00,phishing,817.46,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0018781,VIC441567,ACC0044214,+919394393508,2024-04-23 12:00:00,investment_scam,210.2,Telangana,Telangana_D2,NCRB-IS-05,1
RPT0018782,VIC492785,ACC0044214,+919394393508,2024-06-24 18:00:00,phishing,201.65,Telangana,Telangana_D2,NCRB-PH-04,0
RPT0018783,VIC245297,ACC0044215,+919037561281,2024-06-12 04:00:00,phishing,326.2,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,0
RPT0018784,VIC487022,ACC0044216,+919790642986,2024-08-05 00:00:00,investment_scam,147.14,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,1
RPT0018785,VIC147434,ACC0044218,+919899685150,2024-02-02 08:00:00,digital_arrest,892.17,Delhi,Delhi_D2,NCRB-DA-01,1
RPT0018786,VIC171591,ACC0044218,+919899685150,2024-01-25 15:00:00,UPI_fraud,858.05,Delhi,Delhi_D2,NCRB-UPI-02,1
RPT0018787,VIC298123,ACC0044223,+919843398106,2024-04-01 20:00:00,investment_scam,197.61,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,1
RPT0018788,VIC526039,ACC0044225,+918994963357,2024-10-17 07:00:00,investment_scam,2173.96,Karnataka,Karnataka_D2,NCRB-IS-05,1
RPT0018789,VIC613157,ACC0044226,+917820783641,2024-07-12 06:00:00,phishing,401.9,West Bengal,WestBengal_D1,NCRB-PH-04,0
RPT0018790,VIC112763,ACC0044240,+919833373413,2024-06-08 13:00:00,phishing,102.67,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0018791,VIC472214,ACC0044240,+919833373413,2024-08-02 04:00:00,investment_scam,111.37,Maharashtra,Maharashtra_D1,NCRB-IS-05,0
RPT0018792,VIC803639,ACC0044240,+919833373413,2024-10-28 02:00:00,counterfeit_currency,239.05,Maharashtra,Maharashtra_D1,NCRB-CC-03,1
RPT0018793,VIC328844,ACC0044243,+917451436407,2024-08-22 00:00:00,digital_arrest,1642.0,Andhra Pradesh,AndhraPradesh_D3,NCRB-DA-01,0
RPT0018794,VIC336831,ACC0044243,+917451436407,2024-03-06 19:00:00,phishing,736.67,Andhra Pradesh,AndhraPradesh_D3,NCRB-PH-04,1
RPT0018795,VIC577873,ACC0044243,+917451436407,2024-08-29 20:00:00,counterfeit_currency,1009.55,Andhra Pradesh,AndhraPradesh_D3,NCRB-CC-03,1
RPT0018796,VIC409147,ACC0044244,+917030112114,2024-12-29 04:00:00,investment_scam,423.74,Gujarat,Gujarat_D2,NCRB-IS-05,1
RPT0018797,VIC218100,ACC0044248,+918500799726,2024-06-29 08:00:00,counterfeit_currency,361.42,Uttar Pradesh,UttarPradesh_D2,NCRB-CC-03,1
RPT0018798,VIC998207,ACC0044253,+918130739859,2024-12-18 03:00:00,digital_arrest,2785.18,Maharashtra,Maharashtra_D1,NCRB-DA-01,0
RPT0018799,VIC164140,ACC0044255,+917878003353,2024-10-29 10:00:00,counterfeit_currency,275.82,Rajasthan,Rajasthan_D2,NCRB-CC-03,1
RPT0018800,VIC847570,ACC0044256,+917242582879,2024-07-22 11:00:00,UPI_fraud,201.13,Gujarat,Gujarat_D3,NCRB-UPI-02,1
RPT0018801,VIC839032,ACC0044271,+919193320307,2024-11-24 10:00:00,counterfeit_currency,203.4,Tamil Nadu,TamilNadu_D3,NCRB-CC-03,1
RPT0018802,VIC894898,ACC0044271,+919193320307,2024-04-14 17:00:00,investment_scam,212.61,Tamil Nadu,TamilNadu_D3,NCRB-IS-05,1
RPT0018803,VIC483337,ACC0044271,+919193320307,2024-08-05 02:00:00,UPI_fraud,123.91,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,1
RPT0018804,VIC222542,ACC0044272,+919193320307,2024-05-08 10:00:00,digital_arrest,140.59,West Bengal,WestBengal_D2,NCRB-DA-01,1
RPT0018805,VIC455745,ACC0044273,+918892788682,2024-10-23 16:00:00,counterfeit_currency,3928.08,Andhra Pradesh,AndhraPradesh_D1,NCRB-CC-03,0
RPT0018806,VIC318154,ACC0044273,+918892788682,2024-09-03 05:00:00,investment_scam,2709.46,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,1
RPT0018807,VIC666698,ACC0044296,+918438307076,2024-04-09 12:00:00,digital_arrest,326.86,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0018808,VIC817282,ACC0044297,+919035535839,2024-08-09 14:00:00,investment_scam,217.45,Delhi,Delhi_D2,NCRB-IS-05,1
RPT0018809,VIC960278,ACC0044300,+919217451777,2024-07-16 18:00:00,digital_arrest,116.99,Tamil Nadu,TamilNadu_D1,NCRB-DA-01,0
RPT0018810,VIC688582,ACC0044301,+917188909879,2024-01-17 22:00:00,investment_scam,3195.46,Karnataka,Karnataka_D2,NCRB-IS-05,0
RPT0018811,VIC906123,ACC0044308,+917798178770,2024-12-04 12:00:00,counterfeit_currency,621.6,Maharashtra,Maharashtra_D2,NCRB-CC-03,1
RPT0018812,VIC879025,ACC0044308,+917798178770,2024-10-16 13:00:00,phishing,580.87,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0018813,VIC931217,ACC0044311,+917559515452,2024-12-04 17:00:00,counterfeit_currency,1409.15,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,0
RPT0018814,VIC925552,ACC0044312,+919241261138,2024-12-06 20:00:00,counterfeit_currency,231.21,Delhi,Delhi_D3,NCRB-CC-03,1
RPT0018815,VIC303296,ACC0044313,+917221890523,2024-10-02 20:00:00,digital_arrest,138.28,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0018816,VIC509824,ACC0044313,+917221890523,2024-11-07 01:00:00,digital_arrest,132.8,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0018817,VIC244663,ACC0044314,+917691091458,2024-04-01 09:00:00,counterfeit_currency,2089.96,Tamil Nadu,TamilNadu_D3,NCRB-CC-03,1
RPT0018818,VIC532943,ACC0044320,+918177535451,2024-10-29 20:00:00,digital_arrest,82.93,West Bengal,WestBengal_D1,NCRB-DA-01,1
RPT0018819,VIC838943,ACC0044323,+917457492667,2024-06-08 14:00:00,counterfeit_currency,1914.44,Gujarat,Gujarat_D3,NCRB-CC-03,0
RPT0018820,VIC460582,ACC0044323,+917457492667,2024-06-24 07:00:00,investment_scam,2267.95,Gujarat,Gujarat_D3,NCRB-IS-05,1
RPT0018821,VIC445891,ACC0044327,+919206719787,2024-08-18 14:00:00,counterfeit_currency,1443.0,Maharashtra,Maharashtra_D1,NCRB-CC-03,0
RPT0018822,VIC773568,ACC0044328,+919654228427,2024-04-15 22:00:00,digital_arrest,5790.79,Karnataka,Karnataka_D3,NCRB-DA-01,1
RPT0018823,VIC892724,ACC0044328,+919654228427,2024-04-03 08:00:00,digital_arrest,3345.25,Karnataka,Karnataka_D3,NCRB-DA-01,0
RPT0018824,VIC344203,ACC0044328,+919654228427,2024-02-01 09:00:00,UPI_fraud,2685.03,Karnataka,Karnataka_D3,NCRB-UPI-02,0
RPT0018825,VIC559045,ACC0044328,+919654228427,2024-08-03 14:00:00,counterfeit_currency,5951.73,Karnataka,Karnataka_D3,NCRB-CC-03,1
RPT0018826,VIC518013,ACC0044328,+919654228427,2024-08-10 20:00:00,counterfeit_currency,3450.35,Karnataka,Karnataka_D3,NCRB-CC-03,1
RPT0018827,VIC554480,ACC0044328,+919654228427,2024-10-30 08:00:00,phishing,4395.15,Karnataka,Karnataka_D3,NCRB-PH-04,0
RPT0018828,VIC864466,ACC0044336,+919315881087,2024-04-02 05:00:00,counterfeit_currency,335.94,Maharashtra,Maharashtra_D2,NCRB-CC-03,0
RPT0018829,VIC521874,ACC0044336,+919315881087,2024-03-31 03:00:00,phishing,385.07,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0018830,VIC300968,ACC0044336,+919315881087,2024-01-31 04:00:00,phishing,579.81,Maharashtra,Maharashtra_D2,NCRB-PH-04,0
RPT0018831,VIC733754,ACC0044338,+919910551750,2024-05-10 11:00:00,phishing,750.71,Karnataka,Karnataka_D3,NCRB-PH-04,1
RPT0018832,VIC464596,ACC0044339,+918535260512,2024-12-12 17:00:00,investment_scam,185.49,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,1
RPT0018833,VIC769868,ACC0044347,+918067701464,2024-03-17 14:00:00,investment_scam,2271.24,Rajasthan,Rajasthan_D2,NCRB-IS-05,0
RPT0018834,VIC351361,ACC0044348,+917644327886,2024-03-28 23:00:00,phishing,4128.82,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0018835,VIC109548,ACC0044351,+919277022316,2024-09-23 11:00:00,phishing,309.55,Telangana,Telangana_D2,NCRB-PH-04,1
RPT0018836,VIC353202,ACC0044351,+919277022316,2024-03-02 23:00:00,investment_scam,121.81,Telangana,Telangana_D2,NCRB-IS-05,1
